date,coin,open,market_cap,volume
13/08/2015,jinn,2.63,263232,13
12/08/2015,jinn,2.7,270226,3
11/08/2015,jinn,2.64,264247,3
10/08/2015,jinn,2.65,264693,3
09/08/2015,jinn,2.73,273360,8
08/08/2015,jinn,2.66,265528,273
07/08/2015,jinn,2.68,267600,279
06/08/2015,jinn,2.66,265725,268
05/08/2015,jinn,2.73,273326,266
04/08/2015,jinn,2.8,279659,372
03/08/2015,jinn,3.09,309274,50
02/08/2015,jinn,3.11,311442,6
01/08/2015,jinn,3.09,309135,16
28/07/2015,jinn,3.5,350228,171
27/07/2015,jinn,3.22,322083,175
26/07/2015,jinn,3.2,319915,1610
25/07/2015,jinn,3.66,365512,128
24/07/2015,jinn,3.51,351148,2400
23/07/2015,jinn,3.15,314685,4
22/07/2015,jinn,3.32,332479,17829
21/07/2015,jinn,3.65,364663,5861
20/07/2015,jinn,3.86,386307,189
19/07/2015,jinn,3.83,383152,12
18/07/2015,jinn,3.75,375415,628
17/07/2015,jinn,3.79,378663,26
16/07/2015,jinn,3.97,397383,1102
15/07/2015,jinn,4.36,436067,93
14/07/2015,jinn,4.62,461614,4259
13/07/2015,jinn,4.76,475949,194
12/07/2015,jinn,4.87,487103,48
11/07/2015,jinn,4.92,492325,1974
10/07/2015,jinn,5.02,502498,2037
09/07/2015,jinn,4.97,496506,2034
08/07/2015,jinn,5.23,523472,70
07/07/2015,jinn,4.17,416727,57
06/07/2015,jinn,4.4,439791,38
05/07/2015,jinn,4.82,481982,9
04/07/2015,jinn,4.59,458865,5
02/07/2015,jinn,4.24,423585,1887
01/07/2015,jinn,4.13,412983,1947
30/06/2015,jinn,4.33,433488,83
29/06/2015,jinn,3.99,399095,26
28/06/2015,jinn,4.07,407075,24
27/06/2015,jinn,3.77,377033,8
26/06/2015,jinn,4.23,423049,15
25/06/2015,jinn,4.46,445754,25
24/06/2015,jinn,4.68,467917,89
23/06/2015,jinn,4.98,497999,9
22/06/2015,jinn,4.9,490274,100
21/06/2015,jinn,5.08,508417,98
20/06/2015,jinn,4.84,484158,16
19/06/2015,jinn,5.19,519331,92
18/06/2015,jinn,5.46,545612,1667
17/06/2015,jinn,5.74,574153,136
16/06/2015,jinn,4.56,455994,99
15/06/2015,jinn,4.52,451836,46
14/06/2015,jinn,4.52,452471,45
13/06/2015,jinn,4.81,480994,14
12/06/2015,jinn,4.71,470698,14
11/06/2015,jinn,4.72,471887,94
10/06/2015,jinn,4.54,453784,14
09/06/2015,jinn,4.54,453944,109
06/06/2015,jinn,5.1,509623,10
05/06/2015,jinn,5,500204,10
04/06/2015,jinn,4.07,407145,15
03/06/2015,jinn,5.15,514794,8
02/06/2015,jinn,4.74,474424,15
01/06/2015,jinn,4.91,491286,19
31/05/2015,jinn,5.2,520087,15
30/05/2015,jinn,5.48,547768,478
29/05/2015,jinn,5.38,538245,99
28/05/2015,jinn,5.36,535612,21
27/05/2015,jinn,5.23,522810,21
26/05/2015,jinn,4.57,456774,99
25/05/2015,jinn,4.17,416841,23
24/05/2015,jinn,4.76,475873,130
23/05/2015,jinn,5.45,544662,76
22/05/2015,jinn,5,500175,104
21/05/2015,jinn,4.94,493880,114
19/05/2015,jinn,3.95,395352,24
18/05/2015,jinn,3.99,398742,20
17/05/2015,jinn,4.03,402589,20
16/05/2015,jinn,4.17,416740,12
15/05/2015,jinn,3.96,396129,71
14/05/2015,jinn,3.91,391064,24
13/05/2015,jinn,4.02,401969,23
12/05/2015,jinn,4.02,401888,32
11/05/2015,jinn,3.96,396270,265
10/05/2015,jinn,4.15,415057,51
09/05/2015,jinn,4.33,433131,174
08/05/2015,jinn,4.22,422117,139
07/05/2015,jinn,4.18,418349,4
06/05/2015,jinn,4.28,428165,4
05/05/2015,jinn,4.39,439190,214
04/05/2015,jinn,3.37,336797,1145
03/05/2015,jinn,3.58,358173,10
02/05/2015,jinn,2.96,295714,21
01/05/2015,jinn,3.29,328889,77
30/04/2015,jinn,2.71,271322,4862
29/04/2015,jinn,2.7,269672,682
28/04/2015,jinn,2.76,275587,1396
27/04/2015,jinn,2.66,266463,6
26/04/2015,jinn,2.93,293491,5
25/04/2015,jinn,2.77,277371,91
24/04/2015,jinn,2.95,294952,6
23/04/2015,jinn,2.74,273647,21
22/04/2015,jinn,2.71,270857,14
21/04/2015,jinn,2.57,256832,359
20/04/2015,jinn,2.55,254731,49
19/04/2015,jinn,2.68,267635,61
18/04/2015,jinn,2.64,264498,206
17/04/2015,jinn,2.81,281080,151
16/04/2015,jinn,2.91,291472,118
15/04/2015,jinn,2.93,292623,213
14/04/2015,jinn,2.82,281987,371
13/04/2015,jinn,3.16,315915,147
12/04/2015,jinn,3.13,312687,152
11/04/2015,jinn,3.12,311514,150
10/04/2015,jinn,3.19,319175,12
09/04/2015,jinn,3.14,313714,186
08/04/2015,jinn,3.16,315589,31
07/04/2015,jinn,3.05,304685,44
06/04/2015,jinn,3.09,309023,183
05/04/2015,jinn,3.05,305302,108
04/04/2015,jinn,3.03,303025,318
03/04/2015,jinn,3.36,335549,76
02/04/2015,jinn,3,300056,282
01/04/2015,jinn,2.74,274177,601
31/03/2015,jinn,2.95,295193,143
30/03/2015,jinn,3.07,306939,12
29/03/2015,jinn,3.29,329361,1199
28/03/2015,jinn,3.21,320808,16
27/03/2015,jinn,3.04,303838,16
26/03/2015,jinn,3.11,310690,73
25/03/2015,jinn,3.45,345290,151
24/03/2015,jinn,3.76,376397,155
23/03/2015,jinn,3.57,356897,169
22/03/2015,jinn,3.69,369389,232
21/03/2015,jinn,3.6,360033,248
20/03/2015,jinn,3.73,373048,12107
19/03/2015,jinn,3.36,335537,344
18/03/2015,jinn,4.2,420173,1246
17/03/2015,jinn,3.99,398983,1314
16/03/2015,jinn,3.91,390577,319
15/03/2015,jinn,4.01,401489,313
12/03/2015,jinn,4.93,492895,25
11/03/2015,jinn,4.99,498842,25
10/03/2015,jinn,4.2,420451,25
09/03/2015,jinn,5.03,502583,126
08/03/2015,jinn,4.76,475987,651
07/03/2015,jinn,5.25,524712,14
06/03/2015,jinn,5.51,551056,16
05/03/2015,jinn,4.11,410889,2285
04/03/2015,jinn,4.22,421614,37
03/03/2015,jinn,4.14,413947,5281
02/03/2015,jinn,4.01,401055,33
01/03/2015,jinn,3.94,394368,120
28/02/2015,jinn,4.05,404975,4
27/02/2015,jinn,3.36,336255,81
26/02/2015,jinn,3.59,358829,198
25/02/2015,jinn,3.63,362817,1686
24/02/2015,jinn,3.72,371814,11
23/02/2015,jinn,3.23,322758,55
22/02/2015,jinn,3.12,311524,61
21/02/2015,jinn,3.43,342526,293
20/02/2015,jinn,3.22,321962,14
19/02/2015,jinn,3.25,325339,23
18/02/2015,jinn,3.39,338588,39
17/02/2015,jinn,3.18,318343,41
16/02/2015,jinn,3.07,307176,16
15/02/2015,jinn,3.41,341359,83
14/02/2015,jinn,3.26,325513,103
13/02/2015,jinn,3.22,322147,98
12/02/2015,jinn,2.99,298869,3
11/02/2015,jinn,3.23,322650,3
10/02/2015,jinn,3.48,348177,225
09/02/2015,jinn,3.41,341373,3
08/02/2015,jinn,3.54,353685,38
07/02/2015,jinn,3.3,329856,988
06/02/2015,jinn,3.31,331452,82
05/02/2015,jinn,3.3,329878,1109
04/02/2015,jinn,3.33,333413,815
03/02/2015,jinn,3.53,353395,60
02/02/2015,jinn,3.74,374165,96
01/02/2015,jinn,3.61,361091,4580
31/01/2015,jinn,3.6,360123,98
30/01/2015,jinn,3.8,380238,14
29/01/2015,jinn,4.07,406881,168
28/01/2015,jinn,4,399915,127
27/01/2015,jinn,4.19,419149,272
26/01/2015,jinn,4.45,445215,1162
25/01/2015,jinn,4.48,448452,187
24/01/2015,jinn,3.79,378656,18
23/01/2015,jinn,4.25,424500,499
22/01/2015,jinn,4.17,416845,809
21/01/2015,jinn,4.06,405586,492
20/01/2015,jinn,4.54,453587,495
19/01/2015,jinn,3.94,393512,37
18/01/2015,jinn,4.19,419173,16
17/01/2015,jinn,3.91,390795,25
16/01/2015,jinn,4.15,414502,188
15/01/2015,jinn,3.18,318184,233
14/01/2015,jinn,4.77,476933,534
13/01/2015,jinn,5.5,550054,110
12/01/2015,jinn,5.14,513704,1832
11/01/2015,jinn,5.2,520309,15
10/01/2015,jinn,10.53,1052560,182
09/01/2015,jinn,5.26,526122,85
08/01/2015,jinn,6.07,607379,47
07/01/2015,jinn,5.94,593588,764
06/01/2015,jinn,5.75,574869,95
05/01/2015,jinn,4.82,482196,454
04/01/2015,jinn,6.74,674381,2463
03/01/2015,jinn,6.89,689430,2285
02/01/2015,jinn,6.19,619388,12671
01/01/2015,jinn,6.5,650268,582
31/12/2014,jinn,7.35,735241,1344
30/12/2014,jinn,6.4,640146,323
29/12/2014,jinn,6.12,612213,315
28/12/2014,jinn,6.28,627816,91
27/12/2014,jinn,6.83,682721,2781
26/12/2014,jinn,6.31,631020,288
25/12/2014,jinn,6.86,686481,25
24/12/2014,jinn,6.86,685883,144
23/12/2014,jinn,6.55,654987,165
22/12/2014,jinn,6.5,650347,1028
21/12/2014,jinn,6.4,639681,150
20/12/2014,jinn,5.76,576037,70
19/12/2014,jinn,5.4,539948,859
18/12/2014,jinn,5.63,562970,351
17/12/2014,jinn,6.08,608208,736
16/12/2014,jinn,6.17,617208,676
15/12/2014,jinn,5.62,561986,389
14/12/2014,jinn,6.3,629551,641
13/12/2014,jinn,6,599786,120
12/12/2014,jinn,6.41,640901,18
11/12/2014,jinn,5.83,583009,205
10/12/2014,jinn,5.98,598492,41
09/12/2014,jinn,6.26,625661,347
08/12/2014,jinn,6.57,656711,575
07/12/2014,jinn,6.57,656798,131
06/12/2014,jinn,6.43,642991,222
05/12/2014,jinn,6.35,635114,13
04/12/2014,jinn,7.11,710567,351
03/12/2014,jinn,7.88,787949,427
02/12/2014,jinn,6.7,669697,598
01/12/2014,jinn,6.59,659388,750
30/11/2014,jinn,6.66,666469,977
29/11/2014,jinn,6.43,642917,67
28/11/2014,jinn,6.37,636610,45
27/11/2014,jinn,6.3,630350,382
26/11/2014,jinn,6.43,642571,909
25/11/2014,jinn,5.36,535743,2154
24/11/2014,jinn,5.32,532140,32
23/11/2014,jinn,4.8,479814,53
22/11/2014,jinn,4.94,493626,5
21/11/2014,jinn,4.48,448258,15
20/11/2014,jinn,4.51,451420,9
19/11/2014,jinn,4.95,495151,452
18/11/2014,jinn,5.03,503047,5
17/11/2014,jinn,5.35,534573,31
16/11/2014,jinn,5.32,532400,32
15/11/2014,jinn,5.5,549607,32
14/11/2014,jinn,5.74,573694,224
13/11/2014,jinn,6.16,616091,17
12/11/2014,jinn,5.73,573384,92
11/11/2014,jinn,5.7,570032,229
10/11/2014,jinn,5.48,547610,983
09/11/2014,jinn,4.95,494834,187
08/11/2014,jinn,5.16,515600,357
07/11/2014,jinn,5.27,527311,77
06/11/2014,jinn,5.03,502598,174
05/11/2014,jinn,4.78,477945,120
04/11/2014,jinn,4.77,476939,219
03/11/2014,jinn,4.61,460835,57
02/11/2014,jinn,4.38,437572,23
01/11/2014,jinn,4.75,474986,18
31/10/2014,jinn,5.02,501565,90
30/10/2014,jinn,5.38,538041,226
29/10/2014,jinn,5.13,513427,5
28/10/2014,jinn,5.48,547779,288
27/10/2014,jinn,5.87,586516,158
26/10/2014,jinn,5.99,598985,822
25/10/2014,jinn,5.36,535963,120
24/10/2014,jinn,5.16,515791,1430
23/10/2014,jinn,5.32,531570,31
22/10/2014,jinn,5.02,501937,192
21/10/2014,jinn,5.45,544623,180
20/10/2014,jinn,6.12,611674,60
19/10/2014,jinn,5.77,576702,37
18/10/2014,jinn,5.69,569497,462
17/10/2014,jinn,6.5,649695,63
16/10/2014,jinn,6.02,601893,45
15/10/2014,jinn,7.38,738237,1087
14/10/2014,jinn,5.25,524744,3553
13/10/2014,jinn,5.36,536421,84
12/10/2014,jinn,5.23,522553,134
11/10/2014,jinn,4.94,493658,2873
10/10/2014,jinn,5.83,583121,1939
09/10/2014,jinn,4.87,486846,356
08/10/2014,jinn,5.41,540630,892
07/10/2014,jinn,5.86,585980,1960
06/10/2014,jinn,7.02,702203,5284
05/10/2014,jinn,7.73,773132,4339
04/10/2014,jinn,6.63,662838,3689
03/10/2014,jinn,5.27,527274,8068
23/12/2017,omni,64.99,36417900,643239
22/12/2017,omni,86.49,48459500,1782870
21/12/2017,omni,72.02,40352300,2340070
20/12/2017,omni,76.85,43061400,1035650
19/12/2017,omni,70.34,39410500,1262050
18/12/2017,omni,66.96,37519500,495103
17/12/2017,omni,69.88,39151000,799981
16/12/2017,omni,56.68,31756300,574265
15/12/2017,omni,53.54,29996000,1024200
14/12/2017,omni,50.1,28071500,455879
13/12/2017,omni,46.53,26070400,355323
12/12/2017,omni,44.96,25188300,242428
11/12/2017,omni,42.33,23715100,182261
10/12/2017,omni,45.36,25412100,168455
09/12/2017,omni,49.22,27573200,407650
08/12/2017,omni,50.06,28048200,423968
07/12/2017,omni,46.02,25779500,1149510
06/12/2017,omni,40.86,22888300,1535790
05/12/2017,omni,37.04,20751000,234080
04/12/2017,omni,36.48,20433900,280772
03/12/2017,omni,35.13,19679100,229623
02/12/2017,omni,31.15,17451100,294140
01/12/2017,omni,30.03,16820600,188354
30/11/2017,omni,29.06,16280400,93880
29/11/2017,omni,33.51,18774000,184013
28/11/2017,omni,30.05,16832200,383463
27/11/2017,omni,28.37,15893300,119479
26/11/2017,omni,27.93,15646700,127194
25/11/2017,omni,26.96,15104700,171732
24/11/2017,omni,25.24,14139600,386055
23/11/2017,omni,24.01,13449500,101578
22/11/2017,omni,24.01,13450900,89978
21/11/2017,omni,23.48,13151900,175328
20/11/2017,omni,23.16,12970200,184503
19/11/2017,omni,24.5,13722300,100307
18/11/2017,omni,22.2,12432800,76105
17/11/2017,omni,24.18,13546400,53644
16/11/2017,omni,24.09,13495500,97278
15/11/2017,omni,24.51,13727100,99744
14/11/2017,omni,23.42,13118500,118908
13/11/2017,omni,20.83,11667800,296910
12/11/2017,omni,25.19,14108500,2798390
11/11/2017,omni,20.37,11407700,568172
10/11/2017,omni,24.63,13797000,106062
09/11/2017,omni,23.37,13087800,266826
08/11/2017,omni,22.75,12742400,1402720
07/11/2017,omni,21.13,11835100,321662
06/11/2017,omni,22.84,12793800,141390
05/11/2017,omni,22.99,12874800,731332
04/11/2017,omni,18.71,10475900,418830
03/11/2017,omni,18.74,10492500,377276
02/11/2017,omni,20.93,11721800,438128
01/11/2017,omni,22.36,12520900,557335
31/10/2017,omni,21.71,12160700,247767
30/10/2017,omni,23.09,12930700,123840
29/10/2017,omni,22.63,12670500,336978
28/10/2017,omni,22.48,12589600,580518
27/10/2017,omni,19.9,11144100,1669920
26/10/2017,omni,21.14,11837300,230767
25/10/2017,omni,21.43,11998300,164958
24/10/2017,omni,18.88,10573600,387168
23/10/2017,omni,20.95,11730300,503824
22/10/2017,omni,20.51,11483000,160556
21/10/2017,omni,23.26,13023000,664713
20/10/2017,omni,21.62,12107400,859988
19/10/2017,omni,23.01,12885000,175648
18/10/2017,omni,23.13,12953200,162659
17/10/2017,omni,26.1,14615300,316728
16/10/2017,omni,26,14558900,463455
15/10/2017,omni,23.82,13337800,955019
14/10/2017,omni,29.19,16342300,646133
13/10/2017,omni,32.06,17948300,5066050
12/10/2017,omni,20.12,11264100,9668720
11/10/2017,omni,19.09,10687800,58471
10/10/2017,omni,19.14,10718100,103908
09/10/2017,omni,22.84,12786800,369834
08/10/2017,omni,21.17,11852000,1029260
07/10/2017,omni,22.17,12411400,44280
06/10/2017,omni,22.46,12574800,55524
05/10/2017,omni,23.18,12977100,63553
04/10/2017,omni,22.97,12860600,666590
03/10/2017,omni,24.21,13551300,100036
02/10/2017,omni,25.44,14239900,92421
01/10/2017,omni,26.95,15085400,368433
30/09/2017,omni,25.81,14450700,546115
29/09/2017,omni,26.48,14821800,71375
28/09/2017,omni,26.63,14907100,65499
27/09/2017,omni,25.67,14369400,97720
26/09/2017,omni,26.02,14568500,98657
25/09/2017,omni,25.9,14499900,369542
24/09/2017,omni,23.72,13277700,1834200
23/09/2017,omni,22.4,12540800,40888
22/09/2017,omni,22.71,12713300,36257
21/09/2017,omni,25.43,14235000,196909
20/09/2017,omni,25.34,14184300,96723
19/09/2017,omni,26.31,14728000,113419
18/09/2017,omni,23.68,13257500,135525
17/09/2017,omni,23.12,12944000,64947
16/09/2017,omni,23.72,13277900,144153
15/09/2017,omni,21.52,12047700,122332
14/09/2017,omni,27.76,15538000,149266
13/09/2017,omni,30.37,16996700,173647
12/09/2017,omni,30.85,17268000,216330
11/09/2017,omni,30.87,17275900,178468
10/09/2017,omni,32.88,18402300,113102
09/09/2017,omni,33.62,18819500,144783
08/09/2017,omni,39.44,22075900,716657
07/09/2017,omni,31.1,17405800,1235580
06/09/2017,omni,28.59,16000500,158000
05/09/2017,omni,28.95,16200700,113831
04/09/2017,omni,32.61,18253100,173254
03/09/2017,omni,31.53,17648300,83536
02/09/2017,omni,35.02,19601200,251788
01/09/2017,omni,35.09,19638200,298927
31/08/2017,omni,35.67,19964700,204565
30/08/2017,omni,37.16,20797900,178340
29/08/2017,omni,39.14,21902500,305060
28/08/2017,omni,35.57,19903000,242287
27/08/2017,omni,35.59,19915600,230555
26/08/2017,omni,36.78,20583100,377484
25/08/2017,omni,38.67,21637000,809993
24/08/2017,omni,31.53,17641200,966378
23/08/2017,omni,29.93,16750700,287304
22/08/2017,omni,28.86,16152000,346416
21/08/2017,omni,28.39,15888600,820035
20/08/2017,omni,27.83,15574600,245979
19/08/2017,omni,25.49,14261200,367663
18/08/2017,omni,25.4,14209900,183368
17/08/2017,omni,28.49,15942100,132980
16/08/2017,omni,25.91,14497000,227848
15/08/2017,omni,25.56,14303200,263637
14/08/2017,omni,26.68,14927700,284993
13/08/2017,omni,30.45,17035600,331915
12/08/2017,omni,29.16,16317600,805200
11/08/2017,omni,31.84,17815600,538721
10/08/2017,omni,34.34,19214600,351792
09/08/2017,omni,31.74,17758200,483879
08/08/2017,omni,32.19,18006900,226228
07/08/2017,omni,33.05,18489200,222199
06/08/2017,omni,33.29,18625600,135853
05/08/2017,omni,33.27,18611200,162809
04/08/2017,omni,33.1,18518000,135034
03/08/2017,omni,33.84,18931400,239232
02/08/2017,omni,31.24,17478200,262426
01/08/2017,omni,28.87,16149400,212564
31/07/2017,omni,31.47,17602800,86254
30/07/2017,omni,32.4,18125600,70412
29/07/2017,omni,32.27,18054800,142987
28/07/2017,omni,36.5,20420600,163861
27/07/2017,omni,36.01,20143700,126302
26/07/2017,omni,35.21,19695500,97651
25/07/2017,omni,44.61,24953400,242146
24/07/2017,omni,44.84,25080600,585886
23/07/2017,omni,41.18,23037300,403090
22/07/2017,omni,37.31,20869800,181405
21/07/2017,omni,39.21,21929400,149884
20/07/2017,omni,30.62,17126300,426137
19/07/2017,omni,34.44,19261900,233588
18/07/2017,omni,33.19,18562500,147457
17/07/2017,omni,25.96,14518600,205818
16/07/2017,omni,28.11,15721500,144802
15/07/2017,omni,32.73,18307800,82509
14/07/2017,omni,35.73,19985600,114194
13/07/2017,omni,39.51,22095200,246184
12/07/2017,omni,32.12,17964300,285084
11/07/2017,omni,40.02,22380500,437408
10/07/2017,omni,49.99,27960200,473786
09/07/2017,omni,52.88,29576500,195775
08/07/2017,omni,51.79,28965400,405515
07/07/2017,omni,59.51,33278300,754264
06/07/2017,omni,49.78,27841000,2475610
05/07/2017,omni,52.95,29612300,230220
04/07/2017,omni,50.07,28002200,671283
03/07/2017,omni,48.42,27076400,1002180
02/07/2017,omni,48.31,27017500,488617
01/07/2017,omni,56,31317700,598382
30/06/2017,omni,65.91,36857200,1431050
29/06/2017,omni,71.37,39908900,783316
28/06/2017,omni,67.66,37834200,1802370
27/06/2017,omni,67.81,37915000,1901700
26/06/2017,omni,76.9,43001100,3421950
25/06/2017,omni,73.64,41176700,3629050
24/06/2017,omni,68.62,38369500,4439790
23/06/2017,omni,60.26,33692200,898628
22/06/2017,omni,58.17,32523900,485638
21/06/2017,omni,56.31,31486400,1011080
20/06/2017,omni,56.53,31604400,2026290
19/06/2017,omni,52.44,29317700,616698
18/06/2017,omni,52.16,29162400,377388
17/06/2017,omni,56.08,31353800,465439
16/06/2017,omni,57.49,32141600,798536
15/06/2017,omni,49.56,27708600,687284
14/06/2017,omni,58.48,32694100,444471
13/06/2017,omni,50.97,28494000,1088740
12/06/2017,omni,62.37,34867000,683876
11/06/2017,omni,65.46,36596500,618124
10/06/2017,omni,69.86,39057200,1343840
09/06/2017,omni,66.84,37366200,1830460
08/06/2017,omni,53.19,29734700,5372670
07/06/2017,omni,51.51,28793400,1260900
06/06/2017,omni,52.35,29264400,1558950
05/06/2017,omni,54.22,30309400,1398850
04/06/2017,omni,56.23,31432800,1108570
03/06/2017,omni,56.91,31811600,5303210
02/06/2017,omni,55.36,30946600,8968060
01/06/2017,omni,66.08,36934900,12002600
31/05/2017,omni,39.75,22218200,46142700
30/05/2017,omni,18.45,10312100,5501540
29/05/2017,omni,16.67,9318830,125167
28/05/2017,omni,16.55,9249000,50871
27/05/2017,omni,17.26,9644470,86664
26/05/2017,omni,19.04,10642900,117127
25/05/2017,omni,21.83,12199100,68633
24/05/2017,omni,25.17,14065300,167489
23/05/2017,omni,21.26,11881000,140660
22/05/2017,omni,23.15,12938900,273419
21/05/2017,omni,25.48,14239500,376945
20/05/2017,omni,18.1,10114200,819152
19/05/2017,omni,14.27,7977540,343766
18/05/2017,omni,12.43,6944710,53228
17/05/2017,omni,11.64,6506020,70049
16/05/2017,omni,12.8,7151450,83827
15/05/2017,omni,13.38,7478320,94508
14/05/2017,omni,12.47,6966490,207963
13/05/2017,omni,10.68,5968680,229043
12/05/2017,omni,11.5,6427030,98023
11/05/2017,omni,10.59,5918760,85417
10/05/2017,omni,9.92,5541660,79358
09/05/2017,omni,11.92,6658760,141237
08/05/2017,omni,10.75,6007400,134370
07/05/2017,omni,10.78,6020890,95663
06/05/2017,omni,8.91,4978590,101355
05/05/2017,omni,8.17,4565900,215459
04/05/2017,omni,7.43,4153150,45483
03/05/2017,omni,7.63,4261630,33423
02/05/2017,omni,8.27,4617950,37873
01/05/2017,omni,6.83,3816300,64061
30/04/2017,omni,6.72,3752910,31338
29/04/2017,omni,6.66,3723210,16341
28/04/2017,omni,6.78,3788750,36730
27/04/2017,omni,6.74,3767750,19351
26/04/2017,omni,6.63,3701340,8913
25/04/2017,omni,6.63,3705930,13844
24/04/2017,omni,6.75,3770870,8511
23/04/2017,omni,6.73,3757630,6158
22/04/2017,omni,6.48,3622040,11594
21/04/2017,omni,6.24,3483350,14143
20/04/2017,omni,6.89,3848070,19972
19/04/2017,omni,7.28,4066440,44227
18/04/2017,omni,7.82,4370230,23588
17/04/2017,omni,7,3912840,81860
16/04/2017,omni,6.44,3598610,43940
15/04/2017,omni,5.74,3206090,22799
14/04/2017,omni,5.57,3113070,49581
13/04/2017,omni,5.88,3283440,15248
12/04/2017,omni,5.32,2970350,9540
11/04/2017,omni,5.57,3111510,10740
10/04/2017,omni,5,2795180,9077
09/04/2017,omni,5.32,2970170,6512
08/04/2017,omni,5.12,2860620,12319
07/04/2017,omni,5.48,3061910,12703
06/04/2017,omni,5.37,3001370,17403
05/04/2017,omni,5.65,3153990,8416
04/04/2017,omni,5.6,3128310,15447
03/04/2017,omni,5.48,3062940,29772
02/04/2017,omni,5.77,3220490,15989
01/04/2017,omni,6.03,3364920,26021
31/03/2017,omni,5.46,3049670,47065
30/03/2017,omni,4.63,2583670,96649
29/03/2017,omni,4.96,2769260,69003
28/03/2017,omni,4.91,2740580,353568
27/03/2017,omni,3.31,1850800,257782
26/03/2017,omni,3.46,1933300,3994
25/03/2017,omni,3.45,1926170,8392
24/03/2017,omni,3.73,2084090,15616
23/03/2017,omni,3.91,2181260,13155
22/03/2017,omni,4.61,2576620,28141
21/03/2017,omni,5.03,2811240,9366
20/03/2017,omni,4.73,2642220,6047
19/03/2017,omni,3.99,2227570,6064
18/03/2017,omni,4.34,2423050,7274
17/03/2017,omni,4.69,2618330,17723
16/03/2017,omni,5.86,3269870,32838
15/03/2017,omni,3.97,2217120,53026
14/03/2017,omni,3.53,1969080,20299
13/03/2017,omni,3.38,1889360,5151
12/03/2017,omni,3.53,1969230,1319
11/03/2017,omni,3.05,1700540,1981
10/03/2017,omni,3.36,1878450,2582
09/03/2017,omni,3.29,1834400,1837
08/03/2017,omni,3.4,1897900,226
07/03/2017,omni,3.64,2031820,5524
06/03/2017,omni,3.37,1881620,7571
05/03/2017,omni,3.12,1741820,3775
04/03/2017,omni,3.15,1760580,234
03/03/2017,omni,3.14,1751210,9607
02/03/2017,omni,3.23,1802080,4220
01/03/2017,omni,3.4,1897200,6736
28/02/2017,omni,3.46,1931560,294
27/02/2017,omni,3.17,1771760,2851
26/02/2017,omni,3.44,1920710,21213
25/02/2017,omni,3.52,1963150,3227
24/02/2017,omni,3.29,1838670,2526
23/02/2017,omni,3.02,1684410,3970
22/02/2017,omni,3.25,1813850,6273
21/02/2017,omni,3.25,1814620,5948
20/02/2017,omni,3.36,1870510,3585
19/02/2017,omni,3.47,1929390,2728
18/02/2017,omni,3.59,1995470,2158
17/02/2017,omni,3.79,2106470,4970
16/02/2017,omni,3.82,2124030,4419
15/02/2017,omni,3.97,2205720,1586
14/02/2017,omni,4.4,2445730,8131
13/02/2017,omni,4.03,2240550,4768
12/02/2017,omni,3.86,2144410,19837
11/02/2017,omni,3.43,1906390,11748
10/02/2017,omni,3.4,1887900,3172
09/02/2017,omni,3.64,2022520,4909
08/02/2017,omni,3.51,1952970,21652
07/02/2017,omni,3.46,1922240,19050
06/02/2017,omni,2.94,1633990,3959
05/02/2017,omni,2.76,1534500,4267
04/02/2017,omni,2.81,1560410,5103
03/02/2017,omni,2.83,1575140,3465
02/02/2017,omni,2.41,1338600,12918
01/02/2017,omni,2.67,1483830,10007
31/01/2017,omni,2.83,1571650,19915
30/01/2017,omni,2.58,1432070,16331
29/01/2017,omni,2.47,1375880,9716
28/01/2017,omni,2.51,1393310,11229
27/01/2017,omni,2.53,1407030,2024
26/01/2017,omni,2.36,1312560,7039
25/01/2017,omni,2.28,1266800,1175
24/01/2017,omni,2.47,1371300,4078
23/01/2017,omni,2.43,1353000,3530
22/01/2017,omni,2.46,1365830,2926
21/01/2017,omni,2.4,1335320,861
20/01/2017,omni,2.34,1299660,509
19/01/2017,omni,2.27,1259480,525
18/01/2017,omni,2.33,1294540,276
17/01/2017,omni,2.37,1319940,3427
16/01/2017,omni,2.39,1326540,1989
15/01/2017,omni,2.23,1237060,1047
14/01/2017,omni,2.24,1245610,3300
13/01/2017,omni,2.24,1242590,1556
12/01/2017,omni,2.21,1228180,410
11/01/2017,omni,2.42,1346740,2347
10/01/2017,omni,2.42,1342760,5831
09/01/2017,omni,2.48,1379300,891
08/01/2017,omni,2.5,1384850,2460
07/01/2017,omni,2.65,1469460,705
06/01/2017,omni,2.75,1525580,1155
05/01/2017,omni,3.45,1910860,2397
04/01/2017,omni,2.8,1553870,1184
03/01/2017,omni,2.96,1643450,2662
02/01/2017,omni,3,1668050,519
01/01/2017,omni,2.79,1551920,795
31/12/2016,omni,2.74,1523260,43
30/12/2016,omni,2.91,1615830,812
29/12/2016,omni,2.72,1510090,1640
28/12/2016,omni,2.76,1531790,1864
27/12/2016,omni,2.99,1657630,947
26/12/2016,omni,2.77,1540040,528
25/12/2016,omni,2.9,1612540,307
24/12/2016,omni,3.02,1675250,95
23/12/2016,omni,2.98,1656230,1567
22/12/2016,omni,2.99,1661670,6915
21/12/2016,omni,2.56,1374930,4869
20/12/2016,omni,2.67,1430590,2530
19/12/2016,omni,2.9,1554930,225
18/12/2016,omni,2.37,1272650,649
17/12/2016,omni,2.8,1503900,116
